query,name,subtypes,category,type,phone,full_address,borough,city,postal_code,latitude,longitude,rating,reviews,reviews_link,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,other_hours,business_status,about,description,verified,owner_id,reservation_links,booking_appointment_link,order_links,location_link,location_reviews_link,place_id,google_id,cid,kgmid,reviews_id
"lake, 410401, Pune, Maharashtra, IN",Shirota,Reservoir,,Reservoir,,Maharashtra 410405,,IN,410405,18.811228,73.4592701,4.2,59,"https://search.google.com/local/reviews?placeid=ChIJVdE6fuL_5zsRGBpJ4OMxTw8&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",3,3,7,13,33,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Shirota/@18.811228,73.4592701,14z/data=!4m8!1m2!2m1!1sShirota!3m4!1s0x3be7ffe27e3ad155:0xf4f31e3e0491a18!8m2!3d18.811228!4d73.4592701","https://www.google.com/maps/place/Shirota/@18.811228,73.4592701,13.99z/data=!4m16!1m7!3m6!1s0x3be7ffe27e3ad155:0xf4f31e3e0491a18!2sShirota!8m2!3d18.811228!4d73.4592701!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be7ffe27e3ad155:0xf4f31e3e0491a18!8m2!3d18.811228!4d73.4592701!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJVdE6fuL_5zsRGBpJ4OMxTw8,0x3be7ffe27e3ad155:0xf4f31e3e0491a18,1.10315528851929E+018,/g/1w663wq_,1103155288519285272
"lake, 410401, Pune, Maharashtra, IN",Bhushi Dam,Reservoir,,Reservoir,,Maharashtra 410401,,IN,410401,18.7224264,73.3962885,4.2,3748,"https://search.google.com/local/reviews?placeid=ChIJSXUDsWEB6DsRGK56_D4p-A8&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",163,132,463,1031,1959,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Bhushi+Dam/@18.7224264,73.3962885,14z/data=!4m8!1m2!2m1!1sBhushi+Dam!3m4!1s0x3be80161b1037549:0xff8293efc7aae18!8m2!3d18.7224264!4d73.3962885","https://www.google.com/maps/place/Bhushi+Dam/@18.7224264,73.3962885,13.99z/data=!4m16!1m7!3m6!1s0x3be80161b1037549:0xff8293efc7aae18!2sBhushi+Dam!8m2!3d18.7224264!4d73.3962885!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be80161b1037549:0xff8293efc7aae18!8m2!3d18.7224264!4d73.3962885!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJSXUDsWEB6DsRGK56_D4p-A8,0x3be80161b1037549:0xff8293efc7aae18,1.15071505529377E+018,/m/012dwdpx,1150715055293771288
"lake, 410401, Pune, Maharashtra, IN",Valvan Dam,Reservoir,,Reservoir,,Maharashtra 410405,,IN,410405,18.7766308,73.4268608,4.3,156,"https://search.google.com/local/reviews?placeid=ChIJ4c-Lm1oA6DsReCSFoOI_CaQ&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",9,6,8,46,87,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Valvan+Dam/@18.7766308,73.4268608,14z/data=!4m8!1m2!2m1!1sValvan+Dam!3m4!1s0x3be8005a9b8bcfe1:0xa4093fe2a0852478!8m2!3d18.7766308!4d73.4268608","https://www.google.com/maps/place/Valvan+Dam/@18.7766308,73.4268608,13.99z/data=!4m16!1m7!3m6!1s0x3be8005a9b8bcfe1:0xa4093fe2a0852478!2sValvan+Dam!8m2!3d18.7766308!4d73.4268608!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be8005a9b8bcfe1:0xa4093fe2a0852478!8m2!3d18.7766308!4d73.4268608!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ4c-Lm1oA6DsReCSFoOI_CaQ,0x3be8005a9b8bcfe1:0xa4093fe2a0852478,1.18200489395988E+019,/g/1ptx4vjlj,-6626695134110735240
"lake, 410401, Pune, Maharashtra, IN",Raj Pawna Lake Lonavla,Campground,Campground,Campground,,"QC4F+95P, Gharkul Society, Valvan, Lonavala, Maharashtra 410401","Gharkul Society, Valvan",Lonavala,410401,18.7559634,73.4229525,5,1,"https://search.google.com/local/reviews?placeid=ChIJT0hqqKAB6DsRWm9xhOizmSA&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,1,,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,0,,,,,"https://www.google.com/maps/place/Raj+Pawna+Lake+Lonavla/@18.7559634,73.4229525,14z/data=!4m8!1m2!2m1!1sRaj+Pawna+Lake+Lonavla!3m4!1s0x3be801a0a86a484f:0x2099b3e884716f5a!8m2!3d18.7559634!4d73.4229525","https://www.google.com/maps/place/Raj+Pawna+Lake+Lonavla/@18.7559634,73.4229525,13.99z/data=!4m16!1m7!3m6!1s0x3be801a0a86a484f:0x2099b3e884716f5a!2sRaj+Pawna+Lake+Lonavla!8m2!3d18.7559634!4d73.4229525!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be801a0a86a484f:0x2099b3e884716f5a!8m2!3d18.7559634!4d73.4229525!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJT0hqqKAB6DsRWm9xhOizmSA,0x3be801a0a86a484f:0x2099b3e884716f5a,2.34910649188624E+018,/g/11t9cs_mkv,2349106491886235482
"lake, 410401, Pune, Maharashtra, IN",Manas Lake,Lake,,Lake,,Maharashtra,,IN,,18.495461,73.735282,4.2,517,"https://search.google.com/local/reviews?placeid=ChIJrWDqD-i9wjsRxoVLQihTaVw&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",13,14,71,159,260,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Manas+Lake/@18.495461,73.735282,14z/data=!4m8!1m2!2m1!1sManas+Lake!3m4!1s0x3bc2bde80fea60ad:0x5c695328424b85c6!8m2!3d18.495461!4d73.735282","https://www.google.com/maps/place/Manas+Lake/@18.495461,73.735282,13.99z/data=!4m16!1m7!3m6!1s0x3bc2bde80fea60ad:0x5c695328424b85c6!2sManas+Lake!8m2!3d18.495461!4d73.735282!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2bde80fea60ad:0x5c695328424b85c6!8m2!3d18.495461!4d73.735282!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJrWDqD-i9wjsRxoVLQihTaVw,0x3bc2bde80fea60ad:0x5c695328424b85c6,6.65894495642003E+018,/g/1vs5v4mf,6658944956420031942
"lake, 410401, Pune, Maharashtra, IN",Lake View Resort,Resort hotel,hotels,Resort hotel,,"Lake, Ryewood - 4, near Lonavala, Thombrewadi, Lonavala, Maharashtra 410401",Thombrewadi,Lonavala,410401,18.7455379,73.3980139,4.1,1119,"https://search.google.com/local/reviews?placeid=ChIJX85KZhEB6DsRC5RCCuy_YyU&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",52,46,153,355,513,,,OPERATIONAL,"{""Other"": {""Pool"": true, ""Free parking"": true, ""Free breakfast"": true, ""Free Wi-Fi"": true, ""Star rating"": ""2 stars"", ""Check-out time"": ""10:00 am"", ""Check-in time"": ""12:00 pm""}, ""Amenities"": {""Free Wi-Fi"": true, ""Free breakfast"": true}}","Airy rooms in an unfussy hotel, offering free breakfast, a rooftop restaurant & a garden.",1,102650124719763815730,,,,"https://www.google.com/maps/place/Lake+View+Resort/@18.7455379,73.3980139,14z/data=!4m8!1m2!2m1!1sLake+View+Resort!3m4!1s0x3be80111664ace5f:0x2563bfec0a42940b!8m2!3d18.7455379!4d73.3980139","https://www.google.com/maps/place/Lake+View+Resort/@18.7455379,73.3980139,13.99z/data=!4m16!1m7!3m6!1s0x3be80111664ace5f:0x2563bfec0a42940b!2sLake+View+Resort!8m2!3d18.7455379!4d73.3980139!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be80111664ace5f:0x2563bfec0a42940b!8m2!3d18.7455379!4d73.3980139!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJX85KZhEB6DsRC5RCCuy_YyU,0x3be80111664ace5f:0x2563bfec0a42940b,2.69420802260301E+018,/g/1tkc0l6k,2694208022603011083
"lake, 410401, Pune, Maharashtra, IN",Valvan Lake View Point,Tourist attraction,attractions,Tourist attraction,,"Valvan Dam, Nandgaon, Maharashtra 410405",,Nandgaon,410405,18.7775562,73.4168684,4.4,20,"https://search.google.com/local/reviews?placeid=ChIJEVU9N2MB6DsRDH9PGlhuNRk&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,1,1,8,10,,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,0,,,,,"https://www.google.com/maps/place/Valvan+Lake+View+Point/@18.7775562,73.4168684,14z/data=!4m8!1m2!2m1!1sValvan+Lake+View+Point!3m4!1s0x3be80163373d5511:0x19356e581a4f7f0c!8m2!3d18.7775562!4d73.4168684","https://www.google.com/maps/place/Valvan+Lake+View+Point/@18.7775562,73.4168684,13.99z/data=!4m16!1m7!3m6!1s0x3be80163373d5511:0x19356e581a4f7f0c!2sValvan+Lake+View+Point!8m2!3d18.7775562!4d73.4168684!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be80163373d5511:0x19356e581a4f7f0c!8m2!3d18.7775562!4d73.4168684!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJEVU9N2MB6DsRDH9PGlhuNRk,0x3be80163373d5511:0x19356e581a4f7f0c,1.81647934939146E+018,/g/11v06lmxdx,1816479349391458060
"lake, 410401, Pune, Maharashtra, IN",Lonavala camping,"Campground, Adventure Sports Center, Holiday apartment rental, Holiday home, Resort hotel",attractions,Campground,+91 96372 27319,"dharmendra deol farmhouse Aundhe khurd, Pawna dam road, near morya willa and silver spring willa, Lonavala, Maharashtra 410401",,"Lonavala, Kurvande",410401,18.7266973,73.4396186,4.7,194,"https://search.google.com/local/reviews?placeid=ChIJkTrb-K8B6DsR4k7K5KZURkc&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",7,0,7,12,168,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Activities"": {""Hiking"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Camping fee"": true, ""Google Pay"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dog park"": true}, ""Other"": {""Pool"": true, ""Free parking"": true, ""Free breakfast"": true, ""Free Wi-Fi"": true, ""Star rating"": null, ""Check-out time"": ""11:00 am"", ""Check-in time"": ""3:00 pm"", ""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}, ""Amenities"": {""Free Wi-Fi"": true, ""Free breakfast"": true}}",,1,116570554344707254188,,,,"https://www.google.com/maps/place/Lonavala+camping/@18.726697299999998,73.4396186,14z/data=!4m8!1m2!2m1!1sLonavala+camping!3m4!1s0x3be801aff8db3a91:0x474654a6e4ca4ee2!8m2!3d18.726697299999998!4d73.4396186","https://www.google.com/maps/place/Lonavala+camping/@18.726697299999998,73.4396186,13.99z/data=!4m16!1m7!3m6!1s0x3be801aff8db3a91:0x474654a6e4ca4ee2!2sLonavala+camping!8m2!3d18.726697299999998!4d73.4396186!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be801aff8db3a91:0x474654a6e4ca4ee2!8m2!3d18.726697299999998!4d73.4396186!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJkTrb-K8B6DsR4k7K5KZURkc,0x3be801aff8db3a91:0x474654a6e4ca4ee2,5.1358855008424E+018,/g/11p0z57pfq,5135885500842397410
"lake, 410401, Pune, Maharashtra, IN",Lonavala Mountain Waterfall,Historical landmark,Historical landmark,Historical landmark,,"PCP6+P5H, Olkaiwadi, Lonavala, Kusgaon Budruk, Maharashtra 410401",Olkaiwadi,"Lonavala, Kusgaon Budruk",410401,18.7368194,73.41049,5,6,"https://search.google.com/local/reviews?placeid=ChIJI5qbVQAB6DsRwS13k-a9jeI&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,6,,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,0,,,,,"https://www.google.com/maps/place/Lonavala+Mountain+Waterfall/@18.736819399999998,73.41049,14z/data=!4m8!1m2!2m1!1sLonavala+Mountain+Waterfall!3m4!1s0x3be80100559b9a23:0xe28dbde693772dc1!8m2!3d18.736819399999998!4d73.41049","https://www.google.com/maps/place/Lonavala+Mountain+Waterfall/@18.736819399999998,73.41049,13.99z/data=!4m16!1m7!3m6!1s0x3be80100559b9a23:0xe28dbde693772dc1!2sLonavala+Mountain+Waterfall!8m2!3d18.736819399999998!4d73.41049!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be80100559b9a23:0xe28dbde693772dc1!8m2!3d18.736819399999998!4d73.41049!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJI5qbVQAB6DsRwS13k-a9jeI,0x3be80100559b9a23:0xe28dbde693772dc1,1.63249130223021E+019,/g/11w1zhx6tm,-2121831051407446591
"lake, 410401, Pune, Maharashtra, IN",Lake View Villas By Purohits,"Villa, Service Apartment",Villa,Villa,,"QC5C+6M9 Lake, near Valvan, Valvan, Lonavala, Maharashtra 410401",Valvan,Lonavala,410401,18.7580625,73.4216875,4.7,34,"https://search.google.com/local/reviews?placeid=ChIJMXnM-8wB6DsRA6E-XGrdwhw&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",2,0,0,3,29,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": false, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,1,108713771588849844877,,,,"https://www.google.com/maps/place/Lake+View+Villas+By+Purohits/@18.758062499999998,73.42168749999999,14z/data=!4m8!1m2!2m1!1sLake+View+Villas+By+Purohits!3m4!1s0x3be801ccfbcc7931:0x1cc2dd6a5c3ea103!8m2!3d18.758062499999998!4d73.42168749999999","https://www.google.com/maps/place/Lake+View+Villas+By+Purohits/@18.758062499999998,73.42168749999999,13.99z/data=!4m16!1m7!3m6!1s0x3be801ccfbcc7931:0x1cc2dd6a5c3ea103!2sLake+View+Villas+By+Purohits!8m2!3d18.758062499999998!4d73.42168749999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be801ccfbcc7931:0x1cc2dd6a5c3ea103!8m2!3d18.758062499999998!4d73.42168749999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJMXnM-8wB6DsRA6E-XGrdwhw,0x3be801ccfbcc7931:0x1cc2dd6a5c3ea103,2.07246222742773E+018,/g/11t8676b5s,2072462227427729667
"lake, 410401, Pune, Maharashtra, IN",Kasarsai Dam,Reservoir,,Reservoir,,Maharashtra,,IN,,18.6200891,73.6550926,4.4,5634,"https://search.google.com/local/reviews?placeid=ChIJeyDDfTOlwjsRGYCImdI-jsk&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",87,103,535,1745,3164,,,OPERATIONAL,{},"Scenic dam & lake with waterside picnic areas, boat excursions, dining & a simple hotel.",,,,,,"https://www.google.com/maps/place/Kasarsai+Dam/@18.620089099999998,73.6550926,14z/data=!4m8!1m2!2m1!1sKasarsai+Dam!3m4!1s0x3bc2a5337dc3207b:0xc98e3ed299888019!8m2!3d18.620089099999998!4d73.6550926","https://www.google.com/maps/place/Kasarsai+Dam/@18.620089099999998,73.6550926,13.99z/data=!4m16!1m7!3m6!1s0x3bc2a5337dc3207b:0xc98e3ed299888019!2sKasarsai+Dam!8m2!3d18.620089099999998!4d73.6550926!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2a5337dc3207b:0xc98e3ed299888019!8m2!3d18.620089099999998!4d73.6550926!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJeyDDfTOlwjsRGYCImdI-jsk,0x3bc2a5337dc3207b:0xc98e3ed299888019,1.45236149225563E+019,/g/1tgckrhg,-3923129151153209319
"lake, 410401, Pune, Maharashtra, IN",Khadakwasla Lake,Lake,,Lake,,Maharashtra,,IN,,18.4323571,73.762495,4.4,681,"https://search.google.com/local/reviews?placeid=ChIJoWQLq4-WwjsRz_QjnoaMJhg&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",11,10,57,206,397,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Khadakwasla+Lake/@18.4323571,73.762495,14z/data=!4m8!1m2!2m1!1sKhadakwasla+Lake!3m4!1s0x3bc2968fab0b64a1:0x18268c869e23f4cf!8m2!3d18.4323571!4d73.762495","https://www.google.com/maps/place/Khadakwasla+Lake/@18.4323571,73.762495,13.99z/data=!4m16!1m7!3m6!1s0x3bc2968fab0b64a1:0x18268c869e23f4cf!2sKhadakwasla+Lake!8m2!3d18.4323571!4d73.762495!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc2968fab0b64a1:0x18268c869e23f4cf!8m2!3d18.4323571!4d73.762495!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJoWQLq4-WwjsRz_QjnoaMJhg,0x3bc2968fab0b64a1:0x18268c869e23f4cf,1.74023281583194E+018,/m/0dwzhtf,1740232815831938255
"lake, 410401, Pune, Maharashtra, IN",Raj Pawna Lake Lonavla,Campground,Campground,Campground,,"PCX7+MJ8, Rao Colony, Lonavala, Kusgaon Budruk, Maharashtra 410401",Rao Colony,"Lonavala, Kusgaon Budruk",410401,18.7491729,73.4140903,5,2,"https://search.google.com/local/reviews?placeid=ChIJFdveNEMB6DsR-Ni5AJ1VyNc&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,2,,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,0,,,,,"https://www.google.com/maps/place/Raj+Pawna+Lake+Lonavla/@18.749172899999998,73.4140903,14z/data=!4m8!1m2!2m1!1sRaj+Pawna+Lake+Lonavla!3m4!1s0x3be8014334dedb15:0xd7c8559d00b9d8f8!8m2!3d18.749172899999998!4d73.4140903","https://www.google.com/maps/place/Raj+Pawna+Lake+Lonavla/@18.749172899999998,73.4140903,13.99z/data=!4m16!1m7!3m6!1s0x3be8014334dedb15:0xd7c8559d00b9d8f8!2sRaj+Pawna+Lake+Lonavla!8m2!3d18.749172899999998!4d73.4140903!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be8014334dedb15:0xd7c8559d00b9d8f8!8m2!3d18.749172899999998!4d73.4140903!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJFdveNEMB6DsR-Ni5AJ1VyNc,0x3be8014334dedb15:0xd7c8559d00b9d8f8,1.5548771846307E+019,/g/11s5p2kszt,-2897972227402508040
"lake, 410401, Pune, Maharashtra, IN",Lonavala railway station,Train yard,Train yard,Train yard,,"Siddharth Nagar, Lonavala, Maharashtra 410401",Siddharth Nagar,Lonavala,410401,18.7494663,73.4075744,4.3,16836,"https://search.google.com/local/reviews?placeid=ChIJSRDg5A8B6DsR-fw7__D7CEc&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",473,430,2267,4908,8758,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",,OPERATIONAL,"{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,0,,,,,"https://www.google.com/maps/place/Lonavala+railway+station/@18.749466299999998,73.4075744,14z/data=!4m8!1m2!2m1!1sLonavala+railway+station!3m4!1s0x3be8010fe4e01049:0x4708fbf0ff3bfcf9!8m2!3d18.749466299999998!4d73.4075744","https://www.google.com/maps/place/Lonavala+railway+station/@18.749466299999998,73.4075744,13.99z/data=!4m16!1m7!3m6!1s0x3be8010fe4e01049:0x4708fbf0ff3bfcf9!2sLonavala+railway+station!8m2!3d18.749466299999998!4d73.4075744!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be8010fe4e01049:0x4708fbf0ff3bfcf9!8m2!3d18.749466299999998!4d73.4075744!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJSRDg5A8B6DsR-fw7__D7CEc,0x3be8010fe4e01049:0x4708fbf0ff3bfcf9,5.11861798899941E+018,/g/11ls5t_3rn,5118617988999412985
"lake, 410401, Pune, Maharashtra, IN",Andhra Lake,Lake,,Lake,,"Malegaon Kh., Maharashtra 410505",,Malegaon Kh.,410505,18.9013889,73.5277778,5,7,"https://search.google.com/local/reviews?placeid=ChIJl8xgDztU3TsRggZxWugeUMY&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,7,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Andhra+Lake/@18.9013889,73.5277778,14z/data=!4m8!1m2!2m1!1sAndhra+Lake!3m4!1s0x3bdd543b0f60cc97:0xc6501ee85a710682!8m2!3d18.9013889!4d73.5277778","https://www.google.com/maps/place/Andhra+Lake/@18.9013889,73.5277778,13.99z/data=!4m16!1m7!3m6!1s0x3bdd543b0f60cc97:0xc6501ee85a710682!2sAndhra+Lake!8m2!3d18.9013889!4d73.5277778!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bdd543b0f60cc97:0xc6501ee85a710682!8m2!3d18.9013889!4d73.5277778!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJl8xgDztU3TsRggZxWugeUMY,0x3bdd543b0f60cc97:0xc6501ee85a710682,1.42899556009452E+019,/g/12ltk5dfk,-4156788472764365182
"lake, 410401, Pune, Maharashtra, IN",Karav,Lake,,Lake,,"Pashane, Maharashtra 410101",,Pashane,410101,19.1109656,73.3255504,4.7,21,"https://search.google.com/local/reviews?placeid=ChIJvTtHbLPz5zsRft2N2ezFBAg&q=lake,+410401,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,2,3,16,,,OPERATIONAL,{},,,,,,,"https://www.google.com/maps/place/Karav/@19.1109656,73.3255504,14z/data=!4m8!1m2!2m1!1sKarav!3m4!1s0x3be7f3b36c473bbd:0x804c5ecd98ddd7e!8m2!3d19.1109656!4d73.3255504","https://www.google.com/maps/place/Karav/@19.1109656,73.3255504,13.99z/data=!4m16!1m7!3m6!1s0x3be7f3b36c473bbd:0x804c5ecd98ddd7e!2sKarav!8m2!3d19.1109656!4d73.3255504!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3be7f3b36c473bbd:0x804c5ecd98ddd7e!8m2!3d19.1109656!4d73.3255504!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJvTtHbLPz5zsRft2N2ezFBAg,0x3be7f3b36c473bbd:0x804c5ecd98ddd7e,5.77804273263173E+017,/g/1hc4v9z79,577804273263172990
"restaurant, 413110, Pune, Maharashtra, IN",Aakara phata,Chinese restaurant,restaurants,Chinese restaurant,,"48GW+GXW, Sadobachiwadi, Maharashtra 412306",,Sadobachiwadi,412306,18.1275331,74.34763,5,1,"https://search.google.com/local/reviews?placeid=ChIJ_UGGbgCpwzsRyP9yo2GDJGM&q=restaurant,+413110,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,1,"{""Monday"": ""11:22pm-12am"", ""Tuesday"": ""11:22pm-12am"", ""Wednesday"": ""11:22pm-12am"", ""Thursday"": ""11:22pm-12am"", ""Friday"": ""11:22pm-12am"", ""Saturday"": ""11:22pm-12am"", ""Sunday"": ""12am-10:45pm,11:22pm-12am""}",,OPERATIONAL,"{""Offerings"": {""Cuisine"": true}, ""Crowd"": {""Groups"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free street parking"": true}}",,0,,,,,"https://www.google.com/maps/place/Aakara+phata/@18.1275331,74.34763,14z/data=!4m8!1m2!2m1!1sAakara+phata!3m4!1s0x3bc3a9006e8641fd:0x63248361a372ffc8!8m2!3d18.1275331!4d74.34763","https://www.google.com/maps/place/Aakara+phata/@18.1275331,74.34763,13.99z/data=!4m16!1m7!3m6!1s0x3bc3a9006e8641fd:0x63248361a372ffc8!2sAakara+phata!8m2!3d18.1275331!4d74.34763!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc3a9006e8641fd:0x63248361a372ffc8!8m2!3d18.1275331!4d74.34763!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJ_UGGbgCpwzsRyP9yo2GDJGM,0x3bc3a9006e8641fd:0x63248361a372ffc8,7.14397936429374E+018,/g/11lz1nqp8f,7143979364293738440
"restaurant, 413110, Pune, Maharashtra, IN",Hotel Sarjerao dada & hurda party,Restaurant,restaurants,Restaurant,,"6CVQ+926, Baramati, Maharashtra 412204",,Baramati,412204,18.2434176,74.4375078,5,1,"https://search.google.com/local/reviews?placeid=ChIJW2e3CwAJwzsRkdcYc4_ull0&q=restaurant,+413110,+Pune,+Maharashtra,+IN&authuser=0&hl=en&gl=IN",0,0,0,0,1,,,OPERATIONAL,{},,0,,,,,"https://www.google.com/maps/place/Hotel+Sarjerao+dada+%26+hurda+party/@18.2434176,74.43750779999999,14z/data=!4m8!1m2!2m1!1sHotel+Sarjerao+dada+%26+hurda+party!3m4!1s0x3bc309000bb7675b:0x5d96ee8f7318d791!8m2!3d18.2434176!4d74.43750779999999","https://www.google.com/maps/place/Hotel+Sarjerao+dada+%26+hurda+party/@18.2434176,74.43750779999999,13.99z/data=!4m16!1m7!3m6!1s0x3bc309000bb7675b:0x5d96ee8f7318d791!2sHotel+Sarjerao+dada+%26+hurda+party!8m2!3d18.2434176!4d74.43750779999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x3bc309000bb7675b:0x5d96ee8f7318d791!8m2!3d18.2434176!4d74.43750779999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ChIJW2e3CwAJwzsRkdcYc4_ull0,0x3bc309000bb7675b:0x5d96ee8f7318d791,6.74383979191264E+018,/g/11ww937zdb,6743839791912638353
